time	Qdflat(1)	tau(1)	hru_ea(1)	hru_rh(1)	hru_t(1)
units	(W/m^2)	()	(kPa)	(%)	(°C)
43516.83333	0	0.180932	0.0723813	79.8175	-21.2925
43516.875	0	0.180932	0.0704966	76.185	-21.085
43516.91667	0	0.180932	0.0693428	71.7875	-20.6425
43516.95833	0	0.180932	0.0718824	67.685	-19.66
43517	0	0.180932	0.0797191	61.0725	-17.495
43517.04167	0	0.462222	0.0847137	53.535	-15.44
43517.08333	0	0.462222	0.0807414	49.8775	-15.195
43517.125	0	0.462222	0.0809659	52.03	-15.62
43517.16667	0	0.462222	0.0998535	62.0425	-15.2575
43517.20833	0	0.462222	0.129981	86.7	-16.02
43517.25	0	0.462222	0.129345	84.445	-15.79
43517.29167	0	0.462222	0.114303	61.03	-13.6125
43517.33333	2.86003	0.462222	0.11122	56.14	-12.9975
43517.375	92.82	0.462222	0.121314	61.1375	-12.98
43517.41667	241.975	0.462222	0.111115	54.9875	-12.78
43517.45833	371.048	0.462222	0.1103	51.47	-12.1325
43517.5	460.04	0.462222	0.122301	57.8375	-12.28
43517.54167	500.745	0.462222	0.129163	64.225	-12.8325
43517.58333	488.608	0.462222	0.139126	71.5675	-13.205
43517.625	424.641	0.462222	0.143785	72.9425	-13.0525
43517.66667	316.82	0.462222	0.144712	76.5275	-13.5075
43517.70833	173.877	0.462222	0.143708	76.7125	-13.61
43517.75	35.1828	0.462222	0.141922	73.945	-13.345
43517.79167	0	0.462222	0.145994	78.9025	-13.745
43517.83333	0	0.462222	0.142316	75.0025	-13.47
43517.875	0	0.462222	0.139394	70.1375	-12.9625
43517.91667	0	0.462222	0.140146	66.5925	-12.3325
43517.95833	0	0.462222	0.141638	67.6225	-12.385
43518	0	0.462222	0.144084	69.025	-12.4225
43518.04167	0	0.4269	0.144274	69.635	-12.505
43518.08333	0	0.4269	0.149684	77.51	-13.2775
43518.125	0	0.4269	0.148735	77.2475	-13.31
43518.16667	0	0.4269	0.136572	66.8975	-12.6675
43518.20833	0	0.4269	0.14493	73.54	-13.055
43518.25	0	0.4269	0.158573	85.075	-13.665
43518.29167	0	0.4269	0.166118	92.2	-14.035
43518.33333	3.72584	0.4269	0.164745	98.275	-14.8175
43518.375	98.0501	0.4269	0.170568	99.725	-14.6
43518.41667	248.366	0.4269	0.170876	99.675	-14.575
43518.45833	377.636	0.4269	0.167015	99.975	-14.855
43518.5	466.965	0.4269	0.163009	100	-15.12
43518.54167	507.727	0.4269	0.141051	90.2	-15.5675
43518.58333	495.573	0.4269	0.139469	96.325	-16.3925
43518.625	431.51	0.4269	0.130624	100	-17.4875
43518.66667	323.272	0.4269	0.115916	99.8	-18.725
43518.70833	179.928	0.4269	0.108873	99.725	-19.3725
43518.75	38.6785	0.4269	0.0956272	99.6	-20.705
43518.79167	0	0.4269	0.0927793	99.925	-21.05
43518.83333	0	0.4269	0.0873116	99.65	-21.645
43518.875	0	0.4269	0.100938	99.95	-20.1825
43518.91667	0	0.4269	0.112462	99.975	-19.06
43518.95833	0	0.4269	0.127951	99.375	-17.64
43519	0	0.4269	0.125324	94.75	-17.355
43519.04167	0	0.258508	0.114827	88.825	-17.5975
43519.08333	0	0.258508	0.109254	89.5	-18.2025
43519.125	0	0.258508	0.0983981	88.95	-19.235
43519.16667	0	0.258508	0.0858396	89.775	-20.7475
43519.20833	0	0.258508	0.0866326	89.6	-20.6325
43519.25	0	0.258508	0.088215	91.325	-20.6425
43519.29167	0	0.258508	0.0920992	94.45	-20.545
43519.33333	4.73075	0.258508	0.0961849	96.75	-20.345
43519.375	103.373	0.258508	0.0929117	99.1	-20.95
43519.41667	254.816	0.258508	0.0861697	99.775	-21.7925
43519.45833	384.442	0.258508	0.0833998	99.325	-22.08
43519.5	473.928	0.258508	0.0770456	99.025	-22.855
43519.54167	514.746	0.258508	0.07316	98.625	-23.3375
43519.58333	502.576	0.258508	0.0682776	98.5	-24.02
43519.625	438.421	0.258508	0.0650675	98.55	-24.5075
43519.66667	329.776	0.258508	0.06395	98.175	-24.6425
43519.70833	186.053	0.258508	0.0662627	98.325	-24.3025
43519.75	42.3648	0.258508	0.0671989	98.65	-24.195
43519.79167	0	0.258508	0.0713658	98.45	-23.57
43519.83333	0	0.258508	0.0716004	97.05	-23.3925
43519.875	0	0.258508	0.0709777	92.45	-22.99
43519.91667	0	0.258508	0.0713098	89.4	-22.6025
43519.95833	0	0.258508	0.0710859	87.9	-22.4625
43520	0	0.258508	0.0936199	80.0675	-18.655
43520.04167	0	0.251783	0.0966605	75.3575	-17.68
43520.08333	0	0.251783	0.0914012	77.1525	-18.5175
43520.125	0	0.251783	0.0829971	79.88	-19.8875
43520.16667	0	0.251783	0.0737217	84.8	-21.725
43520.20833	0	0.251783	0.0733954	87.175	-22.0525
43520.25	0	0.251783	0.0719767	90.95	-22.6825
43520.29167	0	0.251783	0.0798853	91.8	-21.715
43520.33333	5.93377	0.251783	0.067652	95.65	-23.8175
43520.375	108.812	0.251783	0.0701927	97.725	-23.6625
43520.41667	261.322	0.251783	0.0690322	98.1736	-23.8762
43520.45833	391.119	0.251783	0.0678718	98.6	-24.09
43520.5	480.928	0.251783	0.0649869	98.625	-24.5275
43520.54167	521.798	0.251783	0.0885389	100	-21.538
43520.58333	509.613	0.251783	0.0852997	100	-21.9192
43520.625	445.37	0.251783	0.0826441	100	-22.2418
43520.66667	336.328	0.251783	0.0802462	100	-22.5414
43520.70833	192.248	0.251783	0.0767448	100	-22.9939
43520.75	46.1854	0.251783	0.074985	100	-23.2285
43520.79167	0	0.251783	0.0740575	100	-23.3542
43520.83333	0	0.251783	0.0761751	100	-23.0693
43520.875	0	0.251783	0.0938191	100	-20.943
43520.91667	0	0.251783	0.0978715	90.4023	-19.4599
43520.95833	0	0.251783	0.0950016	76.6762	-18.0459
43521	0	0.251783	0.0599072	65.645	-21.2275
43521.04167	0	0.331294	0.0555933	48.5775	-18.88
43521.08333	0	0.331294	0.0516587	45.66	-19
43521.125	0	0.331294	0.049226	50.4825	-20.545
43521.16667	0	0.331294	0.0474179	52.9175	-21.415
43521.20833	0	0.331294	0.0457997	55.9	-22.33
43521.25	0	0.331294	0.047716	67.2625	-23.7875
43521.29167	0	0.331294	0.0502689	69.8475	-23.6425
43521.33333	7.18442	0.331294	0.0893935	100	-21.4395
43521.375	114.342	0.331294	0.0817814	100	-22.3487
43521.41667	267.88	0.331294	0.0773985	100	-22.908
43521.45833	397.837	0.331294	0.0715907	100	-23.6956
43521.5	487.959	0.331294	0.0687817	100	-24.0978
43521.54167	528.88	0.331294	0.0643913	100	-24.7577
43521.58333	516.681	0.331294	0.0633979	100	-24.9127
43521.625	452.353	0.331294	0.0587875	100	-25.6627
43521.66667	343.096	0.331294	0.0597902	100	-25.4951
43521.70833	198.51	0.331294	0.0635313	100	-24.8918
43521.75	50.3452	0.331294	0.0659358	100	-24.521
43521.79167	0	0.331294	0.0702904	100	-23.88
43521.83333	0	0.331294	0.0775587	100	-22.887
43521.875	0	0.331294	0.0836854	87.3326	-20.7252
43521.91667	0	0.331294	0.0854203	77.3479	-19.2525
43521.95833	0	0.331294	0.0380367	53.9525	-23.85
43522	0	0.331294	0.0455908	47.6925	-20.75
43522.04167	0	0.376727	0.0519714	48.225	-19.5075
43522.08333	0	0.376727	0.0546996	54.4525	-20.2375
43522.125	0	0.376727	0.0491732	57.765	-21.94
43522.16667	0	0.376727	0.0517259	65.12	-22.645
43522.20833	0	0.376727	0.056832	61.4775	-21.095
43522.25	0	0.376727	0.0501541	61.32	-22.3475
43522.29167	0	0.376727	0.0480696	53.5925	-21.405
43522.33333	8.73403	0.376727	0.0474986	48.4875	-20.4975
43522.375	119.971	0.376727	0.0478909	46.17	-19.905
43522.41667	274.487	0.376727	0.0575857	47.2075	-18.21
43522.45833	404.763	0.376727	0.0605829	54.465	-19.1775
43522.5	495.02	0.376727	0.0736571	59.67	-18.085
43522.54167	535.99	0.376727	0.0875097	64.4075	-17.07
43522.58333	523.777	0.376727	0.0957588	65.92	-16.3575
43522.625	459.367	0.376727	0.100509	74.01	-17.075
43522.66667	349.735	0.376727	0.10114	75.02	-17.1525
43522.70833	204.836	0.376727	0.102225	76.0575	-17.185
43522.75	54.6143	0.376727	0.101718	75.165	-17.1125
43522.79167	0	0.376727	0.097679	76.585	-17.74
43522.83333	0	0.376727	0.0989646	73.32	-17.14
43522.875	0	0.376727	0.101966	71.3025	-16.525
43522.91667	0	0.376727	0.106029	69.03	-15.76
43522.95833	0	0.376727	0.122007	68.06	-14.09
43523	0	0.376727	0.145376	56.3225	-10.06
43523.04167	0	0.440481	0.149119	56.09	-9.7275
43523.08333	0	0.440481	0.150644	62.42	-10.8125
43523.125	0	0.440481	0.138431	68.8175	-12.83
43523.16667	0	0.440481	0.1328	72.5825	-13.8675
43523.20833	0	0.440481	0.135672	73.4925	-13.77
43523.25	0	0.440481	0.130797	75.8575	-14.5125
43523.29167	0	0.440481	0.130657	74.805	-14.3725
43523.33333	10.3619	0.440481	0.125135	78.185	-15.3175
43523.375	125.697	0.440481	0.125944	75.46	-14.865
43523.41667	281.14	0.440481	0.117805	78.615	-16.025
43523.45833	411.551	0.440481	0.110529	82.1	-17.1675
43523.5	502.107	0.440481	0.116552	81.35	-16.505
43523.54167	543.124	0.440481	0.117286	81.27	-16.4275
43523.58333	530.897	0.440481	0.113679	79.4375	-16.5175
43523.625	466.41	0.440481	0.113881	86.2	-17.3675
43523.66667	356.412	0.440481	0.106017	89.575	-18.5275
43523.70833	211.22	0.440481	0.103505	85.275	-18.2625
43523.75	59.1913	0.440481	0.106676	84.475	-17.845
43523.79167	0	0.440481	0.107246	84.325	-17.77
43523.83333	0	0.440481	0.100294	82.375	-18.23
43523.875	0	0.440481	0.105119	84.875	-18.05
43523.91667	0	0.440481	0.112823	88.375	-17.73
43523.95833	0	0.440481	0.11352	84.9	-17.24
43524	0	0.440481	0.134505	66.11	-12.705
43524.04167	0	0.473929	0.141775	66.1425	-12.13
43524.08333	0	0.473929	0.140614	71.9875	-13.1525
43524.125	0	0.473929	0.143081	70.07	-12.665
43524.16667	0	0.473929	0.123087	80.2475	-15.775
43524.20833	0	0.473929	0.137647	74.665	-13.785
43524.25	0	0.473929	0.145486	77.36	-13.5675
43524.29167	0	0.473929	0.150931	74.9125	-12.8125
43524.33333	12.149	0.473929	0.15115	75.535	-12.8875
43524.375	131.514	0.473929	0.152359	82.645	-13.785
43524.41667	287.835	0.473929	0.146424	82.625	-14.215
43524.45833	418.37	0.473929	0.138992	85.425	-15.14
43524.5	509.217	0.473929	0.128109	95.675	-17.225
43524.54167	550.278	0.473929	0.126314	94.825	-17.28
43524.58333	538.038	0.473929	0.132916	97.85	-17.0725
43524.625	473.478	0.473929	0.126187	99.925	-17.845
43524.66667	363.295	0.473929	0.11536	99.725	-18.7675
43524.70833	217.66	0.473929	0.10407	99.8	-19.85
43524.75	63.9818	0.473929	0.0950914	99.475	-20.75
43524.79167	0	0.473929	0.0860772	98.65	-21.6875
43524.83333	0	0.473929	0.0747495	98.5	-23.1075
43524.875	0	0.473929	0.0763276	90.2145	-22.0025
43524.91667	0	0.473929	0.0779057	82.6719	-20.8975
43524.95833	0	0.473929	0.0794838	75.8022	-19.7925
43525	0	0.473929	0.0810619	69.5425	-18.6875
43525.04167	0	0.459756	0.0724361	58.4725	-18.0475
43525.08333	0	0.459756	0.0630831	51.665	-18.2
43525.125	0	0.459756	0.0588486	57.56	-20.055
43525.16667	0	0.459756	0.0519936	66.35	-22.7825
43525.20833	0	0.459756	0.0510789	67.0925	-23.075
43525.25	0	0.459756	0.0883794	92.1377	-20.7147
43525.29167	0	0.459756	0.0838761	100	-22.091
43525.33333	14.1685	0.459756	0.0678255	100	-24.2382
43525.375	137.419	0.459756	0.0665184	100	-24.433
43525.41667	294.569	0.459756	0.0664628	100	-24.4414
43525.45833	425.387	0.459756	0.0643507	100	-24.764
43525.5	516.347	0.459756	0.0641618	100	-24.7933
43525.54167	557.449	0.459756	0.0650432	100	-24.6572
43525.58333	545.197	0.459756	0.0636382	100	-24.875
43525.625	480.568	0.459756	0.0618559	100	-25.1578
43525.66667	370.04	0.459756	0.0601702	100	-25.4322
43525.70833	224.153	0.459756	0.0588248	100	-25.6564
43525.75	68.8567	0.459756	0.0589494	100	-25.6354
43525.79167	0.0652044	0.459756	0.0615698	100	-25.2039
43525.83333	0	0.459756	0.0672605	100	-24.322
43525.875	0	0.459756	0.0771963	97.6187	-22.6901
43525.91667	0	0.459756	0.0781386	80.0519	-20.5345
43525.95833	0	0.459756	0.0791427	71.9085	-19.2881
43526	0	0.459756	0.0408868	50.1125	-22.3725
43526.04167	0	0.460768	0.0427143	48.9175	-21.68
43526.08333	0	0.460768	0.0418228	49.87	-22.0925
43526.125	0	0.460768	0.0816972	73.4295	-19.175
43526.16667	0	0.460768	0.0775676	73.9036	-19.7825
43526.20833	0	0.460768	0.0765244	79.6491	-20.6979
43526.25	0	0.460768	0.0769922	90.0944	-21.9004
43526.29167	0	0.460768	0.0705105	100	-23.8486
43526.33333	16.2408	0.460768	0.0702758	100	-23.8821
43526.375	143.405	0.460768	0.0791284	100	-22.6838
43526.41667	301.339	0.460768	0.0789816	100	-22.7027
43526.45833	432.257	0.460768	0.0806946	97.4606	-22.223
43526.5	523.493	0.460768	0.0811701	98.6823	-22.29
43526.54167	564.635	0.460768	0.0815797	100	-22.3738
43526.58333	552.372	0.460768	0.0794229	100	-22.6461
43526.625	487.676	0.460768	0.0757346	100	-23.1279
43526.66667	376.813	0.460768	0.0631717	100	-24.9483
43526.70833	230.693	0.460768	0.067698	100	-24.257
43526.75	73.8709	0.460768	0.0793903	99.0355	-22.5519
43526.79167	0.346381	0.460768	0.0420921	63.9275	-24.535
43526.83333	0	0.460768	0.0445503	60.58	-23.425
43526.875	0	0.460768	0.0441212	62.77	-23.88
43526.91667	0	0.460768	0.0481523	60.175	-22.57
43526.95833	0	0.460768	0.0551869	61.6175	-21.42
43527	0	0.460768	0.073787	56.675	-17.5225
43527.04167	0	0.461655	0.0826353	56.3825	-16.2625
43527.08333	0	0.461655	0.0854044	63.11	-17.1125
43527.125	0	0.461655	0.0772675	65.16	-18.5075
43527.16667	0	0.461655	0.0691557	71.11	-20.5725
43527.20833	0	0.461655	0.0700447	70.5925	-20.365
43527.25	0	0.461655	0.0709277	68.1325	-19.8675
43527.29167	0	0.461655	0.0700831	69.4975	-20.1975
43527.33333	18.6568	0.461655	0.0650238	71.4775	-21.26
43527.375	149.467	0.461655	0.0626253	74.73	-22.1
43527.41667	307.972	0.461655	0.0640628	70.9375	-21.335
43527.45833	439.318	0.461655	0.0600029	70.885	-21.9975
43527.5	530.653	0.461655	0.0617078	66.3475	-21.0325
43527.54167	571.831	0.461655	0.0607765	64.0425	-20.825
43527.58333	559.557	0.461655	0.0591826	63.2625	-20.9725
43527.625	494.801	0.461655	0.0601399	62.5625	-20.6925
43527.66667	383.783	0.461655	0.0578107	60.9025	-20.8225
43527.70833	237.278	0.461655	0.0569959	58.8625	-20.6175
43527.75	78.9933	0.461655	0.0556726	55.555	-20.2625
43527.79167	0.632287	0.461655	0.0561973	52.4475	-19.5675
43527.83333	0	0.461655	0.0551405	51.585	-19.5925
43527.875	0	0.461655	0.0555263	47.195	-18.59
43527.91667	0	0.461655	0.0542385	43.2875	-17.9275
43527.95833	0	0.461655	0.057572	37.93	-15.8875
43528	0	0.461655	0.0743078	36.25	-12.6225
43528.04167	0	0.466824	0.0824695	37.1425	-11.74
43528.08333	0	0.466824	0.0919402	44.75	-12.5975
43528.125	0	0.466824	0.089169	50.04	-14.155
43528.16667	0	0.466824	0.0799228	51.3	-15.6075
43528.20833	0	0.466824	0.0811532	54.7025	-16.1325
43528.25	0	0.466824	0.080739	51.035	-15.4425
43528.29167	0	0.466824	0.0806467	51.5125	-15.555
43528.33333	21.1592	0.466824	0.0805361	55.35	-16.34
43528.375	155.601	0.466824	0.0845521	54.095	-15.5725
43528.41667	314.806	0.466824	0.0851314	54.745	-15.6275
43528.45833	446.396	0.466824	0.085016	56.5225	-15.985
43528.5	537.822	0.466824	0.0839276	59.4225	-16.6575
43528.54167	579.035	0.466824	0.085985	61.7425	-16.8075
43528.58333	566.752	0.466824	0.0885468	61.8175	-16.5075
43528.625	501.937	0.466824	0.0887383	62.52	-16.605
43528.66667	390.604	0.466824	0.0902512	61.12	-16.1825
43528.70833	243.905	0.466824	0.0889931	62.8025	-16.6225
43528.75	84.2373	0.466824	0.0896774	62.475	-16.485
43528.79167	1.13893	0.466824	0.0918217	62.14	-16.175
43528.83333	0	0.466824	0.09279	60.8625	-15.84
43528.875	0	0.466824	0.0949938	59.795	-15.3975
43528.91667	0	0.466824	0.0939728	61.3375	-15.7875
43528.95833	0	0.466824	0.104348	54.505	-13.3725
43529	0	0.466824	0.123634	44.705	-9.2825
43529.04167	0	0.551464	0.128226	46.6125	-9.3425
43529.08333	0	0.551464	0.129463	47.755	-9.5075
43529.125	0	0.551464	0.12524	52.785	-11.0025
43529.16667	0	0.551464	0.109106	54.0425	-12.79
43529.20833	0	0.551464	0.104249	54.2175	-13.325
43529.25	0	0.551464	0.0991586	54.4825	-13.925
43529.29167	0	0.551464	0.102053	55.3825	-13.79
43529.33333	23.8742	0.551464	0.100269	54.79	-13.865
43529.375	161.802	0.551464	0.0996853	60.4775	-15
43529.41667	321.498	0.551464	0.0993736	60.8775	-15.105
43529.45833	453.486	0.551464	0.0960767	64.385	-16.07
43529.5	544.999	0.551464	0.0977047	65.675	-16.1025
43529.54167	586.244	0.551464	0.0954662	67.91	-16.7075
43529.58333	573.951	0.551464	0.0973476	65.9875	-16.1925
43529.625	509.083	0.551464	0.0935352	68.1175	-16.9575
43529.66667	397.615	0.551464	0.0939175	68.9775	-17.0475
43529.70833	250.569	0.551464	0.097627	67.2375	-16.3625
43529.75	89.5901	0.551464	0.097216	65.255	-16.0875
43529.79167	1.72971	0.551464	0.091895	67.0175	-16.9725
43529.83333	0	0.551464	0.0955657	64.4325	-16.135
43529.875	0	0.551464	0.10649	60.105	-14.2175
43529.91667	0	0.551464	0.127295	56.6375	-11.605
43529.95833	0	0.551464	0.144812	55.5825	-9.955
43530	0	0.551464	0.175679	52.6075	-7.13375
43530.04167	0	0.518261	0.184567	47.88	-5.474
43530.08333	0	0.518261	0.185182	55.7025	-7.18525
43530.125	0	0.518261	0.182741	58.71	-7.9395
43530.16667	0	0.518261	0.176629	59.1325	-8.409
43530.20833	0	0.518261	0.166618	68.3625	-10.7025
43530.25	0	0.518261	0.172126	69.7125	-10.5575
43530.29167	0	0.518261	0.176508	68.72	-10.115
43530.33333	26.8248	0.518261	0.175252	70.915	-10.5475
43530.375	168.064	0.518261	0.170529	73.06	-11.185
43530.41667	328.213	0.518261	0.173425	74.3675	-11.195
43530.45833	460.586	0.518261	0.179745	74.395	-10.8
43530.5	552.18	0.518261	0.186148	76.7525	-10.7575
43530.54167	593.454	0.518261	0.198587	79.6075	-10.4425
43530.58333	581.153	0.518261	0.216703	85.925	-10.32
43530.625	516.235	0.518261	0.253554	84.1525	-8.31025
43530.66667	404.472	0.518261	0.278189	77.5275	-6.30525
43530.70833	257.266	0.518261	0.281881	82.545	-6.87675
43530.75	95.0466	0.518261	0.288703	85.125	-6.95575
43530.79167	2.41877	0.518261	0.291686	83.85	-6.6635
43530.83333	0	0.518261	0.295613	81.95	-6.24425
43530.875	0	0.518261	0.2965	81.8575	-6.1965
43530.91667	0	0.518261	0.288673	75.5675	-5.57925
43530.95833	0	0.518261	0.267694	75.7425	-6.4805
43531	0	0.518261	0.261345	77.4125	-7.0085
43531.04167	0	0.580554	0.243738	69.0825	-6.50025
43531.08333	0	0.580554	0.235888	68.025	-6.7
43531.125	0	0.580554	0.241977	75.0725	-7.54
43531.16667	0	0.580554	0.250875	83.225	-8.305
43531.20833	0	0.580554	0.223258	75.145	-8.47
43531.25	0	0.580554	0.203447	69.555	-8.6475
43531.29167	0	0.580554	0.196359	69.85	-9.0975
43531.33333	29.8582	0.580554	0.191624	71.03	-9.5625
43531.375	174.382	0.580554	0.177494	66.1875	-9.63
43531.41667	335.121	0.580554	0.172752	67.2425	-10.1125
43531.45833	467.694	0.580554	0.175157	72.3825	-10.7825
43531.5	559.361	0.580554	0.170725	73.8375	-11.29
43531.54167	600.663	0.580554	0.161926	69.8275	-11.2575
43531.58333	588.354	0.580554	0.163093	71.03	-11.3675
43531.625	523.39	0.580554	0.165225	75.0375	-11.8325
43531.66667	411.342	0.580554	0.175912	83.5875	-12.3325
43531.70833	263.995	0.580554	0.184318	91.525	-12.8175
43531.75	100.611	0.580554	0.186894	95.05	-13.08
43531.79167	3.33027	0.580554	0.195903	98.75	-12.9825
43531.83333	0	0.580554	0.200122	92.9	-12.075
43531.875	0	0.580554	0.204445	88.6	-11.3125
43531.91667	0	0.580554	0.206244	84.375	-10.67
43531.95833	0	0.580554	0.206421	78.1625	-9.8025
43532	0	0.580554	0.208007	65.5075	-7.7115
43532.04167	0	0.497927	0.18632	60.355	-8.0335
43532.08333	0	0.497927	0.187733	64.7075	-8.74
43532.125	0	0.497927	0.193981	72.0475	-9.585
43532.16667	0	0.497927	0.182557	71.615	-10.2
43532.20833	0	0.497927	0.172827	73.945	-11.17
43532.25	0	0.497927	0.175288	75.065	-11.18
43532.29167	0	0.497927	0.175154	79.475	-11.8225
43532.33333	33.2624	0.497927	0.165113	82.325	-12.8625
43532.375	180.753	0.497927	0.150328	87.225	-14.5175
43532.41667	341.876	0.497927	0.153975	85.775	-14.075
43532.45833	474.805	0.497927	0.134524	79.2525	-14.6825
43532.5	566.54	0.497927	0.122003	78.4375	-15.625
43532.54167	607.867	0.497927	0.117924	80.4975	-16.2675
43532.58333	595.55	0.497927	0.116882	78.145	-16.045
43532.625	530.545	0.497927	0.10988	80.5875	-17.0325
43532.66667	418.393	0.497927	0.110697	84.425	-17.4475
43532.70833	270.75	0.497927	0.109534	87.15	-17.895
43532.75	106.254	0.497927	0.107571	87.725	-18.155
43532.79167	4.2737	0.497927	0.105219	88.1	-18.4325
43532.83333	0	0.497927	0.112389	88.725	-17.8125
43532.875	0	0.497927	0.121352	83.675	-16.375
43532.91667	0	0.497927	0.122436	80.0275	-15.8025
43532.95833	0	0.497927	0.133917	71.6825	-13.64
43533	0	0.497927	0.14698	62.745	-11.145
43533.04167	0	0.553901	0.162327	65.685	-10.5475
43533.08333	0	0.553901	0.14967	60.415	-10.52
43533.125	0	0.553901	0.143222	59.5175	-10.845
43533.16667	0	0.553901	0.136374	59.5	-11.3875
43533.20833	0	0.553901	0.132953	54.4525	-10.6825
43533.25	0	0.553901	0.128419	64.2925	-12.9075
43533.29167	0	0.553901	0.128061	69.465	-13.785
43533.33333	36.7487	0.553901	0.128516	72.8375	-14.2625
43533.375	187.172	0.553901	0.128014	74.415	-14.5375
43533.41667	348.815	0.553901	0.123028	73.4575	-14.8275
43533.45833	481.917	0.553901	0.114741	74.1475	-15.68
43533.5	573.714	0.553901	0.108046	74.6925	-16.4025
43533.54167	615.062	0.553901	0.105614	72.5175	-16.33
43533.58333	602.74	0.553901	0.106877	72.3625	-16.18
43533.625	537.697	0.553901	0.111356	71.5425	-15.6175
43533.66667	425.279	0.553901	0.11372	74.4175	-15.815
43533.70833	277.529	0.553901	0.109658	72.0775	-15.8625
43533.75	111.994	0.553901	0.107802	72.8525	-16.16
43533.79167	5.50661	0.553901	0.108809	70.4775	-15.705
43533.83333	0	0.553901	0.109309	67.965	-15.265
43533.875	0	0.553901	0.110207	65.8175	-14.83
43533.91667	0	0.553901	0.108092	58.835	-13.8225
43533.95833	0	0.553901	0.115269	48.55	-10.995
43534	0	0.553901	0.142353	54.7725	-9.9825
43534.04167	0	0.475875	0.148847	49.9675	-8.44
43534.08333	0	0.475875	0.148904	40.8625	-6.12675
43534.125	0	0.475875	0.14472	44.4825	-7.43325
43534.16667	0	0.475875	0.134138	40.14	-7.12575
